"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.516265154E0,-1.149216816E-1,7.661445439E-2,9.805505753E0
8.517314196E0,-1.149216816E-1,1.149216816E-1,9.805505753E0
8.518310070E0,-1.149216816E-1,7.661445439E-2,9.805505753E0
8.519297123E0,-1.149216816E-1,1.149216816E-1,9.805505753E0
8.520310163E0,-1.149216816E-1,7.661445439E-2,9.805505753E0
8.521279097E0,-1.149216816E-1,1.149216816E-1,9.805505753E0
8.522318363E0,-1.149216816E-1,3.830722719E-2,9.805507660E0
8.523312092E0,-1.149216816E-1,7.661445439E-2,9.805507660E0
8.524312258E0,-1.149216816E-1,3.830722719E-2,9.805507660E0
8.525292158E0,-1.149216816E-1,7.661445439E-2,9.805507660E0
8.526301146E0,-1.149216816E-1,3.830722719E-2,9.805507660E0
8.527466297E0,-1.149216816E-1,7.661445439E-2,9.805507660E0
8.528278112E0,-1.149216816E-1,3.830722719E-2,9.805507660E0
8.529293299E0,-1.149216816E-1,7.661445439E-2,9.805507660E0
8.530354023E0,-1.149216816E-1,3.830722719E-2,9.805507660E0
8.531307220E0,-1.149216816E-1,7.661445439E-2,9.805507660E0
8.532482147E0,-1.149216816E-1,1.532289088E-1,9.805490494E0
8.533308029E0,-1.149216816E-1,1.915361285E-1,9.805490494E0
8.534325123E0,-1.149216816E-1,1.532289088E-1,9.805490494E0
8.535300970E0,-1.149216816E-1,1.915361285E-1,9.805490494E0
8.536321163E0,-1.149216816E-1,1.532289088E-1,9.805490494E0
8.537297010E0,-1.149216816E-1,1.915361285E-1,9.805490494E0
8.538327217E0,-1.149216816E-1,1.532289088E-1,9.805490494E0
8.539315224E0,-1.149216816E-1,1.915361285E-1,9.805490494E0
8.540319204E0,-1.149216816E-1,1.532289088E-1,9.805490494E0
8.541861057E0,-3.830722719E-2,7.661445439E-2,9.805543900E0
8.542694092E0,-3.830722719E-2,1.149216816E-1,9.805543900E0
8.543336153E0,-3.830722719E-2,7.661445439E-2,9.805543900E0
8.544320107E0,-3.830722719E-2,1.149216816E-1,9.805543900E0
8.545436144E0,-3.830722719E-2,7.661445439E-2,9.805543900E0
8.546313047E0,-3.830722719E-2,1.149216816E-1,9.805543900E0
8.547409058E0,-3.830722719E-2,7.661445439E-2,9.805543900E0
8.548308134E0,-3.830722719E-2,1.149216816E-1,9.805543900E0
8.549409151E0,-3.830722719E-2,7.661445439E-2,9.805543900E0
8.550409079E0,-3.830722719E-2,1.149216816E-1,9.805543900E0
8.551368237E0,-1.149216816E-1,1.149216816E-1,9.805540085E0
8.552307129E0,-1.149216816E-1,1.532289088E-1,9.805540085E0
8.553291321E0,-1.149216816E-1,1.149216816E-1,9.805540085E0
8.554577112E0,-1.149216816E-1,1.532289088E-1,9.805540085E0
8.555285215E0,-1.149216816E-1,1.149216816E-1,9.805540085E0
8.556564093E0,-1.149216816E-1,1.532289088E-1,9.805540085E0
8.557271242E0,-1.149216816E-1,1.149216816E-1,9.805540085E0
8.558254242E0,-1.149216816E-1,1.532289088E-1,9.805540085E0
8.559282064E0,-1.149216816E-1,1.149216816E-1,9.805540085E0
8.560448170E0,-1.149216816E-1,1.532289088E-1,9.805540085E0
8.561274052E0,-1.149216816E-1,7.661445439E-2,9.805539131E0
8.562262297E0,-1.149216816E-1,1.149216816E-1,9.805539131E0
8.563293219E0,-1.149216816E-1,7.661445439E-2,9.805539131E0
8.564302206E0,-1.149216816E-1,1.149216816E-1,9.805539131E0
8.565249205E0,-1.149216816E-1,7.661445439E-2,9.805539131E0
8.566271067E0,-1.149216816E-1,1.149216816E-1,9.805539131E0
8.567301989E0,-1.149216816E-1,7.661445439E-2,9.805539131E0
8.568312168E0,-1.149216816E-1,1.149216816E-1,9.805539131E0
8.569305182E0,-1.149216816E-1,7.661445439E-2,9.805539131E0
8.570436001E0,-1.149216816E-1,1.149216816E-1,9.805539131E0
8.571286201E0,-1.532289088E-1,1.149216816E-1,9.805510521E0
8.572330236E0,-1.532289088E-1,1.532289088E-1,9.805510521E0
8.573384047E0,-1.532289088E-1,1.149216816E-1,9.805510521E0
8.574302197E0,-1.532289088E-1,1.532289088E-1,9.805510521E0
8.575364113E0,-1.532289088E-1,1.149216816E-1,9.805510521E0
8.576287270E0,-1.532289088E-1,1.532289088E-1,9.805510521E0
8.577297211E0,-1.532289088E-1,1.149216816E-1,9.805510521E0
8.578307152E0,-1.532289088E-1,1.532289088E-1,9.805510521E0
8.579298258E0,-1.532289088E-1,1.149216816E-1,9.805510521E0
8.580334187E0,-1.532289088E-1,1.532289088E-1,9.805510521E0
8.581871986E0,-2.298433632E-1,7.661445439E-2,9.805505753E0
8.582600117E0,-2.298433632E-1,1.149216816E-1,9.805505753E0
8.583330154E0,-2.298433632E-1,7.661445439E-2,9.805505753E0
8.584305048E0,-2.298433632E-1,1.149216816E-1,9.805505753E0
8.585311174E0,-2.298433632E-1,7.661445439E-2,9.805505753E0
8.586364031E0,-2.298433632E-1,1.149216816E-1,9.805505753E0
8.587330341E0,-2.298433632E-1,7.661445439E-2,9.805505753E0
8.588695288E0,-2.298433632E-1,1.149216816E-1,9.805505753E0
8.589443922E0,-2.298433632E-1,7.661445439E-2,9.805505753E0
8.590265989E0,-2.298433632E-1,1.149216816E-1,9.805505753E0
8.591306210E0,-1.149216816E-1,3.830722719E-2,9.805518150E0
8.592332125E0,-1.149216816E-1,7.661445439E-2,9.805518150E0
8.593411207E0,-1.149216816E-1,3.830722719E-2,9.805518150E0
8.594278097E0,-1.149216816E-1,7.661445439E-2,9.805518150E0
8.595869064E0,-1.149216816E-1,3.830722719E-2,9.805518150E0
8.596698046E0,-1.149216816E-1,7.661445439E-2,9.805518150E0
8.597351074E0,-1.149216816E-1,3.830722719E-2,9.805518150E0
8.598408222E0,-1.149216816E-1,7.661445439E-2,9.805518150E0
8.599274158E0,-1.149216816E-1,3.830722719E-2,9.805518150E0
8.600613117E0,-1.149216816E-1,7.661445439E-2,9.805518150E0
8.601299047E0,-7.661445439E-2,0.000000000E0,9.805548668E0
8.602323055E0,-7.661445439E-2,3.830722719E-2,9.805548668E0
8.603574276E0,-7.661445439E-2,0.000000000E0,9.805548668E0
8.604416132E0,-7.661445439E-2,3.830722719E-2,9.805548668E0
8.605335236E0,-7.661445439E-2,0.000000000E0,9.805548668E0
8.606379271E0,-7.661445439E-2,3.830722719E-2,9.805548668E0
8.607414246E0,-7.661445439E-2,0.000000000E0,9.805548668E0
8.608348131E0,-7.661445439E-2,3.830722719E-2,9.805548668E0
8.609322071E0,-7.661445439E-2,0.000000000E0,9.805548668E0
8.610303164E0,-7.661445439E-2,3.830722719E-2,9.805548668E0
8.611328125E0,-1.149216816E-1,1.532289088E-1,9.805528641E0
8.612284184E0,-1.149216816E-1,1.915361285E-1,9.805528641E0
8.613272190E0,-1.149216816E-1,1.532289088E-1,9.805528641E0
8.614331007E0,-1.149216816E-1,1.915361285E-1,9.805528641E0
8.615329266E0,-1.149216816E-1,1.532289088E-1,9.805528641E0
8.616313934E0,-1.149216816E-1,1.915361285E-1,9.805528641E0
8.617337227E0,-1.149216816E-1,1.532289088E-1,9.805528641E0
8.618300200E0,-1.149216816E-1,1.915361285E-1,9.805528641E0
8.619300127E0,-1.149216816E-1,1.532289088E-1,9.805528641E0
8.620320082E0,-1.149216816E-1,1.915361285E-1,9.805528641E0
8.621304274E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.622335196E0,-1.532289088E-1,1.532289088E-1,9.805506706E0
8.623365164E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.624337196E0,-1.532289088E-1,1.532289088E-1,9.805506706E0
8.625267029E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.626866102E0,-1.532289088E-1,1.532289088E-1,9.805506706E0
8.627284050E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.628340244E0,-1.532289088E-1,1.532289088E-1,9.805506706E0
8.629277229E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.630457401E0,-1.532289088E-1,1.532289088E-1,9.805506706E0
8.631315231E0,-1.532289088E-1,7.661445439E-2,9.805506706E0
8.632362127E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.633314133E0,-1.532289088E-1,7.661445439E-2,9.805506706E0
8.634419203E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.635322094E0,-1.532289088E-1,7.661445439E-2,9.805506706E0
8.636535168E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.637313128E0,-1.532289088E-1,7.661445439E-2,9.805506706E0
8.638395071E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.639320374E0,-1.532289088E-1,7.661445439E-2,9.805506706E0
8.640312195E0,-1.532289088E-1,1.149216816E-1,9.805506706E0
8.641328096E0,-1.532289088E-1,1.149216816E-1,9.805489540E0
8.642321110E0,-1.532289088E-1,1.532289088E-1,9.805489540E0
8.643297195E0,-1.532289088E-1,1.149216816E-1,9.805489540E0
8.644325972E0,-1.532289088E-1,1.532289088E-1,9.805489540E0
8.645311117E0,-1.532289088E-1,1.149216816E-1,9.805489540E0
8.646365166E0,-1.532289088E-1,1.532289088E-1,9.805489540E0
8.647335052E0,-1.532289088E-1,1.149216816E-1,9.805489540E0
8.648297071E0,-1.532289088E-1,1.532289088E-1,9.805489540E0
8.649313211E0,-1.532289088E-1,1.149216816E-1,9.805489540E0
8.650305271E0,-1.532289088E-1,1.532289088E-1,9.805489540E0
8.651362181E0,-1.532289088E-1,0.000000000E0,9.805513382E0
8.652329206E0,-1.532289088E-1,3.830722719E-2,9.805513382E0
8.653337955E0,-1.532289088E-1,0.000000000E0,9.805513382E0
8.654304266E0,-1.532289088E-1,3.830722719E-2,9.805513382E0
8.655312061E0,-1.532289088E-1,0.000000000E0,9.805513382E0
8.656308174E0,-1.532289088E-1,3.830722719E-2,9.805513382E0
8.657335281E0,-1.532289088E-1,0.000000000E0,9.805513382E0
8.658413172E0,-1.532289088E-1,3.830722719E-2,9.805513382E0
8.659319162E0,-1.532289088E-1,0.000000000E0,9.805513382E0
8.660286188E0,-1.149216816E-1,0.000000000E0,9.805529594E0
8.661311150E0,-1.149216816E-1,3.830722719E-2,9.805529594E0
8.662287951E0,-1.149216816E-1,0.000000000E0,9.805529594E0
8.663294077E0,-1.149216816E-1,3.830722719E-2,9.805529594E0
8.664291382E0,-1.149216816E-1,0.000000000E0,9.805529594E0
8.665285110E0,-1.149216816E-1,3.830722719E-2,9.805529594E0
8.666291237E0,-1.149216816E-1,0.000000000E0,9.805529594E0
8.667296171E0,-1.149216816E-1,3.830722719E-2,9.805529594E0
8.668334961E0,-1.149216816E-1,0.000000000E0,9.805529594E0
8.669379234E0,-1.149216816E-1,3.830722719E-2,9.805529594E0
8.670397043E0,-1.915361285E-1,7.661445439E-2,9.805526733E0
8.671325207E0,-1.915361285E-1,1.149216816E-1,9.805526733E0
8.672317028E0,-1.915361285E-1,7.661445439E-2,9.805526733E0
8.673433304E0,-1.915361285E-1,1.149216816E-1,9.805526733E0
8.674296379E0,-1.915361285E-1,7.661445439E-2,9.805526733E0
8.675289392E0,-1.915361285E-1,1.149216816E-1,9.805526733E0
8.676305056E0,-1.915361285E-1,7.661445439E-2,9.805526733E0
8.677317142E0,-1.915361285E-1,1.149216816E-1,9.805526733E0
8.678336143E0,-1.915361285E-1,7.661445439E-2,9.805526733E0
8.679332018E0,-1.915361285E-1,1.149216816E-1,9.805526733E0
8.680287123E0,-1.532289088E-1,3.830722719E-2,9.805527687E0
8.681269169E0,-1.532289088E-1,7.661445439E-2,9.805527687E0
8.682297945E0,-1.532289088E-1,3.830722719E-2,9.805527687E0
8.683290958E0,-1.532289088E-1,7.661445439E-2,9.805527687E0
8.684342146E0,-1.532289088E-1,3.830722719E-2,9.805527687E0
8.685351133E0,-1.532289088E-1,7.661445439E-2,9.805527687E0
8.686310053E0,-1.532289088E-1,3.830722719E-2,9.805527687E0
8.687344074E0,-1.532289088E-1,7.661445439E-2,9.805527687E0
8.688305140E0,-1.532289088E-1,3.830722719E-2,9.805527687E0
8.689282179E0,-1.532289088E-1,7.661445439E-2,9.805527687E0
8.690273285E0,-1.532289088E-1,1.532289088E-1,9.805509567E0
8.691288233E0,-1.532289088E-1,1.915361285E-1,9.805509567E0
8.692310095E0,-1.532289088E-1,1.532289088E-1,9.805509567E0
8.693308115E0,-1.532289088E-1,1.915361285E-1,9.805509567E0
8.694292068E0,-1.532289088E-1,1.532289088E-1,9.805509567E0
8.695302010E0,-1.532289088E-1,1.915361285E-1,9.805509567E0
8.696299314E0,-1.532289088E-1,1.532289088E-1,9.805509567E0
8.697305202E0,-1.532289088E-1,1.915361285E-1,9.805509567E0
8.698293209E0,-1.532289088E-1,1.532289088E-1,9.805509567E0
8.699309349E0,-1.532289088E-1,1.915361285E-1,9.805509567E0
8.700304985E0,-1.149216816E-1,0.000000000E0,9.805516243E0
8.701314211E0,-1.149216816E-1,3.830722719E-2,9.805516243E0
8.702314138E0,-1.149216816E-1,0.000000000E0,9.805516243E0
8.703298330E0,-1.149216816E-1,3.830722719E-2,9.805516243E0
8.704289198E0,-1.149216816E-1,0.000000000E0,9.805516243E0
8.705290079E0,-1.149216816E-1,3.830722719E-2,9.805516243E0
8.706304312E0,-1.149216816E-1,0.000000000E0,9.805516243E0
8.707320213E0,-1.149216816E-1,3.830722719E-2,9.805516243E0
8.708302259E0,-1.149216816E-1,0.000000000E0,9.805516243E0
8.709284067E0,-1.149216816E-1,3.830722719E-2,9.805516243E0
8.710305214E0,-1.149216816E-1,1.149216816E-1,9.805510521E0
8.711288214E0,-1.149216816E-1,1.532289088E-1,9.805510521E0
8.712285042E0,-1.149216816E-1,1.149216816E-1,9.805510521E0
8.713360071E0,-1.149216816E-1,1.532289088E-1,9.805510521E0
8.714305162E0,-1.149216816E-1,1.149216816E-1,9.805510521E0
8.715284109E0,-1.149216816E-1,1.532289088E-1,9.805510521E0
8.716362238E0,-1.149216816E-1,1.149216816E-1,9.805510521E0
8.717304230E0,-1.149216816E-1,1.532289088E-1,9.805510521E0
8.718383074E0,-1.149216816E-1,1.149216816E-1,9.805510521E0
8.719305038E0,-1.149216816E-1,1.532289088E-1,9.805510521E0
8.720309258E0,-1.149216816E-1,3.830722719E-2,9.805513382E0
8.721350193E0,-1.149216816E-1,7.661445439E-2,9.805513382E0
8.722309113E0,-1.149216816E-1,3.830722719E-2,9.805513382E0
8.723339319E0,-1.149216816E-1,7.661445439E-2,9.805513382E0
8.724321127E0,-1.149216816E-1,3.830722719E-2,9.805513382E0
8.725314140E0,-1.149216816E-1,7.661445439E-2,9.805513382E0
8.726274252E0,-1.149216816E-1,3.830722719E-2,9.805513382E0
8.727270126E0,-1.149216816E-1,7.661445439E-2,9.805513382E0
8.728300333E0,-1.149216816E-1,3.830722719E-2,9.805513382E0
8.729264975E0,-1.149216816E-1,7.661445439E-2,9.805513382E0
8.730306149E0,-1.915361285E-1,0.000000000E0,9.805513382E0
8.731462002E0,-1.915361285E-1,3.830722719E-2,9.805513382E0
8.732451200E0,-1.915361285E-1,0.000000000E0,9.805513382E0
8.733312130E0,-1.915361285E-1,3.830722719E-2,9.805513382E0
8.734294176E0,-1.915361285E-1,0.000000000E0,9.805513382E0
8.735424280E0,-1.915361285E-1,3.830722719E-2,9.805513382E0
8.736321211E0,-1.915361285E-1,0.000000000E0,9.805513382E0
8.737458229E0,-1.915361285E-1,3.830722719E-2,9.805513382E0
8.738358259E0,-1.915361285E-1,0.000000000E0,9.805513382E0
8.739782095E0,-1.149216816E-1,7.661445439E-2,9.805514336E0
8.740607262E0,-1.149216816E-1,1.149216816E-1,9.805514336E0
8.741363049E0,-1.149216816E-1,7.661445439E-2,9.805514336E0
8.742537260E0,-1.149216816E-1,1.149216816E-1,9.805514336E0
8.743441105E0,-1.149216816E-1,7.661445439E-2,9.805514336E0
8.744437218E0,-1.149216816E-1,1.149216816E-1,9.805514336E0
8.745424986E0,-1.149216816E-1,7.661445439E-2,9.805514336E0
8.746450186E0,-1.149216816E-1,1.149216816E-1,9.805514336E0
8.747424126E0,-1.149216816E-1,7.661445439E-2,9.805514336E0
8.748411179E0,-1.149216816E-1,1.149216816E-1,9.805514336E0
8.749442339E0,-1.532289088E-1,0.000000000E0,9.805517197E0
8.750492096E0,-1.532289088E-1,3.830722719E-2,9.805517197E0
8.751370192E0,-1.532289088E-1,0.000000000E0,9.805517197E0
8.752335072E0,-1.532289088E-1,3.830722719E-2,9.805517197E0
8.753439188E0,-1.532289088E-1,0.000000000E0,9.805517197E0
8.754457235E0,-1.532289088E-1,3.830722719E-2,9.805517197E0
8.755460024E0,-1.532289088E-1,0.000000000E0,9.805517197E0
8.756481171E0,-1.532289088E-1,3.830722719E-2,9.805517197E0
8.757665157E0,-1.532289088E-1,0.000000000E0,9.805517197E0
8.758471012E0,-1.532289088E-1,3.830722719E-2,9.805517197E0
8.759438276E0,-1.149216816E-1,3.830722719E-2,9.805522919E0
8.760437250E0,-1.149216816E-1,7.661445439E-2,9.805522919E0
8.761885166E0,-1.149216816E-1,3.830722719E-2,9.805522919E0
8.762372017E0,-1.149216816E-1,7.661445439E-2,9.805522919E0
8.763429165E0,-1.149216816E-1,3.830722719E-2,9.805522919E0
8.764743090E0,-1.149216816E-1,7.661445439E-2,9.805522919E0
8.765418291E0,-1.149216816E-1,3.830722719E-2,9.805522919E0
8.766414165E0,-1.149216816E-1,7.661445439E-2,9.805522919E0
8.767426252E0,-1.149216816E-1,3.830722719E-2,9.805522919E0
8.768407345E0,-1.149216816E-1,7.661445439E-2,9.805522919E0
8.769475937E0,-1.532289088E-1,7.661445439E-2,9.805519104E0
8.770333052E0,-1.532289088E-1,1.149216816E-1,9.805519104E0
8.771298170E0,-1.532289088E-1,7.661445439E-2,9.805519104E0
8.772450209E0,-1.532289088E-1,1.149216816E-1,9.805519104E0
8.773331165E0,-1.532289088E-1,7.661445439E-2,9.805519104E0
8.774419069E0,-1.532289088E-1,1.149216816E-1,9.805519104E0
8.775410175E0,-1.532289088E-1,7.661445439E-2,9.805519104E0
8.776416302E0,-1.532289088E-1,1.149216816E-1,9.805519104E0
8.777295113E0,-1.532289088E-1,7.661445439E-2,9.805519104E0
8.778453112E0,-1.532289088E-1,1.149216816E-1,9.805519104E0
8.779437304E0,-1.532289088E-1,1.149216816E-1,9.805517197E0
8.780273199E0,-1.532289088E-1,1.532289088E-1,9.805517197E0
8.781822205E0,-1.532289088E-1,1.149216816E-1,9.805517197E0
8.782301188E0,-1.532289088E-1,1.532289088E-1,9.805517197E0
8.783788204E0,-1.532289088E-1,1.149216816E-1,9.805517197E0
8.784418344E0,-1.532289088E-1,1.532289088E-1,9.805517197E0
8.785811186E0,-1.532289088E-1,1.149216816E-1,9.805517197E0
8.786343098E0,-1.532289088E-1,1.532289088E-1,9.805517197E0
8.787335157E0,-1.532289088E-1,1.149216816E-1,9.805517197E0
8.788364172E0,-1.532289088E-1,1.532289088E-1,9.805517197E0
8.789339066E0,-7.661445439E-2,0.000000000E0,9.805538177E0
8.790314198E0,-7.661445439E-2,3.830722719E-2,9.805538177E0
8.791280985E0,-7.661445439E-2,0.000000000E0,9.805538177E0
8.792334318E0,-7.661445439E-2,3.830722719E-2,9.805538177E0
8.793300152E0,-7.661445439E-2,0.000000000E0,9.805538177E0
8.794437170E0,-7.661445439E-2,3.830722719E-2,9.805538177E0
8.795319319E0,-7.661445439E-2,0.000000000E0,9.805538177E0
8.796407223E0,-7.661445439E-2,3.830722719E-2,9.805538177E0
8.797281265E0,-7.661445439E-2,0.000000000E0,9.805538177E0
8.798379183E0,-7.661445439E-2,3.830722719E-2,9.805538177E0
8.799298286E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
8.800255060E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
8.801283360E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
8.802317142E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
8.803283215E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
8.804377317E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
8.805287123E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
8.806268215E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
8.807291031E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
8.808314085E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
8.809342146E0,-1.532289088E-1,7.661445439E-2,9.805537224E0
8.810339212E0,-1.532289088E-1,1.149216816E-1,9.805537224E0
8.811305046E0,-1.532289088E-1,7.661445439E-2,9.805537224E0
8.812309265E0,-1.532289088E-1,1.149216816E-1,9.805537224E0
8.813280106E0,-1.532289088E-1,7.661445439E-2,9.805537224E0
8.814320087E0,-1.532289088E-1,1.149216816E-1,9.805537224E0
8.815476179E0,-1.532289088E-1,7.661445439E-2,9.805537224E0
8.816311121E0,-1.532289088E-1,1.149216816E-1,9.805537224E0
8.817350149E0,-1.532289088E-1,7.661445439E-2,9.805537224E0
8.818392277E0,-1.532289088E-1,1.149216816E-1,9.805537224E0
8.819425106E0,-1.149216816E-1,3.830722719E-2,9.805546761E0
8.820314169E0,-1.149216816E-1,7.661445439E-2,9.805546761E0
8.821288109E0,-1.149216816E-1,3.830722719E-2,9.805546761E0
8.822483063E0,-1.149216816E-1,7.661445439E-2,9.805546761E0
8.823327065E0,-1.149216816E-1,3.830722719E-2,9.805546761E0
8.824355364E0,-1.149216816E-1,7.661445439E-2,9.805546761E0
8.825301170E0,-1.149216816E-1,3.830722719E-2,9.805546761E0
8.826323032E0,-1.149216816E-1,7.661445439E-2,9.805546761E0
8.827280045E0,-1.149216816E-1,3.830722719E-2,9.805546761E0
8.828468084E0,-1.149216816E-1,7.661445439E-2,9.805546761E0
8.829422235E0,-7.661445439E-2,7.661445439E-2,9.805562019E0
8.830443144E0,-7.661445439E-2,1.149216816E-1,9.805562019E0
8.831294060E0,-7.661445439E-2,7.661445439E-2,9.805562019E0
8.832472324E0,-7.661445439E-2,1.149216816E-1,9.805562019E0
8.833432198E0,-7.661445439E-2,7.661445439E-2,9.805562019E0
8.834317207E0,-7.661445439E-2,1.149216816E-1,9.805562019E0
8.835287333E0,-7.661445439E-2,7.661445439E-2,9.805562019E0
8.836298227E0,-7.661445439E-2,1.149216816E-1,9.805562019E0
8.837378263E0,-7.661445439E-2,7.661445439E-2,9.805562019E0
8.838294268E0,-7.661445439E-2,1.149216816E-1,9.805562019E0
8.839311123E0,-1.532289088E-1,1.532289088E-1,9.805549622E0
8.840325117E0,-1.532289088E-1,1.915361285E-1,9.805549622E0
8.841347933E0,-1.532289088E-1,1.532289088E-1,9.805549622E0
8.842329979E0,-1.532289088E-1,1.915361285E-1,9.805549622E0
8.843832254E0,-1.532289088E-1,1.532289088E-1,9.805549622E0
8.844266176E0,-1.532289088E-1,1.915361285E-1,9.805549622E0
8.845332146E0,-1.532289088E-1,1.532289088E-1,9.805549622E0
8.846747160E0,-1.532289088E-1,1.915361285E-1,9.805549622E0
8.847314119E0,-1.532289088E-1,1.532289088E-1,9.805549622E0
8.848291159E0,-1.532289088E-1,1.915361285E-1,9.805549622E0
8.849837303E0,-7.661445439E-2,7.661445439E-2,9.805570602E0
8.850441217E0,-7.661445439E-2,1.149216816E-1,9.805570602E0
8.851312160E0,-7.661445439E-2,7.661445439E-2,9.805570602E0
8.852328062E0,-7.661445439E-2,1.149216816E-1,9.805570602E0
8.853333235E0,-7.661445439E-2,7.661445439E-2,9.805570602E0
8.854302168E0,-7.661445439E-2,1.149216816E-1,9.805570602E0
8.855368137E0,-7.661445439E-2,7.661445439E-2,9.805570602E0
8.856270313E0,-7.661445439E-2,1.149216816E-1,9.805570602E0
8.857299089E0,-7.661445439E-2,7.661445439E-2,9.805570602E0
8.858307362E0,-7.661445439E-2,1.149216816E-1,9.805570602E0
8.859361172E0,-1.149216816E-1,1.915361285E-1,9.805559158E0
8.860266209E0,-1.149216816E-1,2.298433632E-1,9.805559158E0
8.861292124E0,-1.149216816E-1,1.915361285E-1,9.805559158E0
8.862422228E0,-1.149216816E-1,2.298433632E-1,9.805559158E0
8.863322973E0,-1.149216816E-1,1.915361285E-1,9.805559158E0
8.864298105E0,-1.149216816E-1,2.298433632E-1,9.805559158E0
8.865316153E0,-1.149216816E-1,1.915361285E-1,9.805559158E0
8.866292238E0,-1.149216816E-1,2.298433632E-1,9.805559158E0
8.867391109E0,-1.149216816E-1,1.915361285E-1,9.805559158E0
8.868290186E0,-1.915361285E-1,1.149216816E-1,9.805542946E0
8.869304180E0,-1.915361285E-1,1.532289088E-1,9.805542946E0
8.870431185E0,-1.915361285E-1,1.149216816E-1,9.805542946E0
8.871834993E0,-1.915361285E-1,1.532289088E-1,9.805542946E0
8.872457266E0,-1.915361285E-1,1.149216816E-1,9.805542946E0
8.873284101E0,-1.915361285E-1,1.532289088E-1,9.805542946E0
8.874510288E0,-1.915361285E-1,1.149216816E-1,9.805542946E0
8.875293016E0,-1.915361285E-1,1.532289088E-1,9.805542946E0
8.876414061E0,-1.915361285E-1,1.149216816E-1,9.805542946E0
8.877305984E0,-1.915361285E-1,1.532289088E-1,9.805542946E0
8.878284216E0,-1.532289088E-1,0.000000000E0,9.805546761E0
8.879446268E0,-1.532289088E-1,3.830722719E-2,9.805546761E0
8.880339146E0,-1.532289088E-1,0.000000000E0,9.805546761E0
8.881361008E0,-1.532289088E-1,3.830722719E-2,9.805546761E0
8.882419109E0,-1.532289088E-1,0.000000000E0,9.805546761E0
8.883271217E0,-1.532289088E-1,3.830722719E-2,9.805546761E0
8.884328127E0,-1.532289088E-1,0.000000000E0,9.805546761E0
8.885280132E0,-1.532289088E-1,3.830722719E-2,9.805546761E0
8.886348248E0,-1.532289088E-1,0.000000000E0,9.805546761E0
8.887441158E0,-1.532289088E-1,3.830722719E-2,9.805546761E0
8.888868093E0,-7.661445439E-2,7.661445439E-2,9.805558205E0
8.889499187E0,-7.661445439E-2,1.149216816E-1,9.805558205E0
8.890311003E0,-7.661445439E-2,7.661445439E-2,9.805558205E0
8.891298294E0,-7.661445439E-2,1.149216816E-1,9.805558205E0
8.892306089E0,-7.661445439E-2,7.661445439E-2,9.805558205E0
8.893475294E0,-7.661445439E-2,1.149216816E-1,9.805558205E0
8.894303083E0,-7.661445439E-2,7.661445439E-2,9.805558205E0
8.895311117E0,-7.661445439E-2,1.149216816E-1,9.805558205E0
8.896296024E0,-7.661445439E-2,7.661445439E-2,9.805558205E0
8.897325277E0,-7.661445439E-2,1.149216816E-1,9.805558205E0
8.898273230E0,-1.532289088E-1,7.661445439E-2,9.805555344E0
8.899265289E0,-1.532289088E-1,1.149216816E-1,9.805555344E0
8.900286198E0,-1.532289088E-1,7.661445439E-2,9.805555344E0
8.901317120E0,-1.532289088E-1,1.149216816E-1,9.805555344E0
8.902316332E0,-1.532289088E-1,7.661445439E-2,9.805555344E0
8.903306246E0,-1.532289088E-1,1.149216816E-1,9.805555344E0
8.904350042E0,-1.532289088E-1,7.661445439E-2,9.805555344E0
8.905465364E0,-1.532289088E-1,1.149216816E-1,9.805555344E0
8.906315088E0,-1.532289088E-1,7.661445439E-2,9.805555344E0
8.907390118E0,-1.532289088E-1,1.149216816E-1,9.805555344E0
8.908633947E0,-1.532289088E-1,0.000000000E0,9.805561066E0
8.909314156E0,-1.532289088E-1,3.830722719E-2,9.805561066E0
8.910315275E0,-1.532289088E-1,0.000000000E0,9.805561066E0
8.911810160E0,-1.532289088E-1,3.830722719E-2,9.805561066E0
8.912287235E0,-1.532289088E-1,0.000000000E0,9.805561066E0
8.913427114E0,-1.532289088E-1,3.830722719E-2,9.805561066E0
8.914798260E0,-1.532289088E-1,0.000000000E0,9.805561066E0
